Run/Bounds,F_min,τ_r0,τ_nr0,τ_d,τ_0,τ_1,τ_l,N_l,N_D,r,C,η_01,η_02,η_03,η_04,η_05,Seed
Run 1,-2.8720209619448054e8,143.48262902137697,485.78464324078004,122.46873014239475,7.353888905471917,279928.0661011697,428.56760627489587,705.9007327885331,528.6242565649912,38.809622471343644,25221.776773347614,4.5591066140429726e-5,0.00044360373682358824,0.004688999527579008,0.03673561059736396,0.3271068432579689,4.2794549257747574e18
LB,x,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-6,1.0e-6,1.0e-6,1.0e-6,1.0e-6,x
UP,x,5000.0,5000.0,1000.0,1000.0,1.0e9,1000.0,10000.0,10000.0,1000.0,1.0e6,0.5,0.5,0.5,0.5,0.5,x
