t,Transient 1,Transient 2,Transient 3,Transient 4,Transient 5
0,-1.8846387347928493,-0.563644545168197,0.21039564514025966,0.12475599221312686,0.43630287829107206
0.25,0.4240499921532033,-0.8406608109504966,0.7237683765241871,0.240526317785555,0.926016153537298
0.5,0.29147041814837826,1.4676049350887432,-1.6947868343950556,-1.043754176223167,-1.7860438953137288
0.75,-1.599039651048495,-0.4477997796020767,1.0707481305371895,-1.7684339515719927,0.4637604955499328
1,-0.27576966939859515,0.010895338207279363,-0.4654704101861856,0.9271315969538707,-0.6033222630460958
1.25,0.5850199921336096,0.32515504671003354,0.705507246974456,0.6303402260776346,-0.3328767511868464
1.5,-0.18477573521732596,0.03198444602639904,-0.6443350437612116,0.9468383189801761,-1.1964637729716707
1.75,-0.2679308202901443,0.45151572693007275,-0.5238993266536028,-0.9262537142168464,0.6873644174225798
2,0.8784222701286291,0.5673005797795396,1.6277871842882874,-0.2503418427518559,-0.2536175011755621
2.25,1.9037875724340905,-1.2633686135322695,1.5090299500898656,0.2585635862144171,-2.781661693813208
2.5,-1.3257880140809821,1.017808916366416,-0.03751892578277582,0.8248206850890887,-0.2477774491915689
2.75,-0.19864028532023945,0.5700712153677108,-0.3656914002742257,0.7748046930328473,0.48503749782200295
3,-0.9239239407797655,-1.221425449303438,-1.2590687525928002,-1.4266857695581985,-0.10346478558832577
3.25,1.5392883726802922,1.3189732934256098,-0.2348167703879333,-0.2056303328023577,0.48280645031623437
3.5,-0.16211470763017868,-1.0633606609330222,-1.7385520432589592,1.842442834382154,-1.2822838092679387
3.75,1.0668564070641597,-0.15905148012255002,1.2587196214542455,-2.196101360197119,1.396619363318902
4,0.9466686516787978,-0.5524269012877014,0.5288655444039482,-0.4546753736129615,-0.34308460256718226
4.25,0.6005845138101777,0.3605112305655471,2.101875702340772,0.16323277384571444,0.26569547403321914
4.5,-0.10150001928385052,1.2063597543978797,-2.2955889998540786,0.2507978145296678,0.39975723569737587
4.75,-1.161680566293675,-0.271058929799789,0.4390495272386296,0.6278669955200618,0.029604203700583996
5,-0.6294656412981281,0.008401005746190461,-0.5015895081991231,0.6258123771785585,-0.2865876578760264
5.25,0.29985198122270273,-0.8679872717932549,0.4226639916976084,-0.0420223316455342,2.1860513325870885
5.5,-0.2466191743917023,-1.4971707794806124,0.146276512919075,1.28374281372232,0.3484635373919145
5.75,-0.5343326995854494,-0.20852669453500985,-0.23820455460960582,2.749373312692796,-0.5405230310063656
6,-0.788623939711356,2.085893970133429,0.9797123230506652,0.5406465048022933,-0.824657621615965
6.25,0.6947565150604631,-1.5433398288390006,2.5472954831014287,0.3139398147160969,-0.6724057376376237
6.5,-2.00751557447543,-0.5884278320548568,-0.1480591224816019,0.3718602001888042,-1.0102439829798813
6.75,0.8894866341900493,0.0872619087512577,0.9880329142118056,0.23820973194769257,-1.6888078824482606
7,-0.1300550187638394,-0.8010102346576865,-0.5355805278925941,-0.0942372666730958,0.08271920590716499
7.25,0.94768151109714,0.18308413102959864,-0.3766355728523292,-1.0181854670455945,1.3164271560335206
7.5,-0.15820068096494003,0.5091679815382911,-2.214012073563853,-0.13250710373159338,-0.5523894108895891
