t,Transient 1,Transient 2,Transient 3,Transient 4,Transient 5
0,-0.5271709215264483,2.0219073501754843,-0.8660402787706152,-0.70225129535175,-0.03591105180979142
0.25,-0.10854639703020447,1.3875997055746667,0.8177005817789438,-0.11040816675463212,-0.0910384919635103
0.5,0.9628074563089479,-0.008399709604289225,-1.0979663154645578,1.5365802987236759,1.7382881249224045
0.75,-0.8436755900024594,-0.46923845795173824,1.6621717964513307,1.0454524755951418,-0.0887891767504757
1,-0.08592724741138633,0.5233918215278359,-0.7074847004369368,0.8068470036924519,-0.6860747769403643
1.25,-0.5153562709426488,-1.5396365762286548,-1.9942265143100177,-0.2733779807907707,-0.07397937794357248
1.5,1.3564080775546439,0.545760447969227,0.21042396452758017,-1.977295991187921,-2.078253727768895
1.75,0.5978927817925811,-0.02554057069916653,-1.7231999852938382,-0.1121921833682498,0.8493152234812379
2,1.860625676267417,0.1385710259202333,1.3991895650088193,-1.305968616994189,-1.150863326742159
2.25,0.5838854555750386,0.4762603418434949,-1.416936137996333,-0.4788150549161205,-0.5392548842663089
2.5,0.1478445833869989,-0.07783262463750176,-0.49241950631430365,-2.5507957031038146,2.4256206510518736
2.75,0.4923296756098404,-0.11306721415793689,0.6968483610556817,1.6786014650814312,-0.9753649622436041
3,0.018130447936671686,-0.041103345823131375,-1.3084019638178626,0.6154807389025141,-0.053372203765730916
3.25,1.7249726708033812,0.8698476008059506,-1.1181223956826822,-0.13225451119161621,-1.5862479175495299
3.5,-0.9356883742251032,-0.8536501489993383,1.790595396021533,0.7302163607411397,0.542896002406597
3.75,-0.8376076911513565,-0.2741406991791736,-1.0463065267296294,0.7541316012778805,-1.6114955673005054
4,-1.5233985462829087,0.5235719647134515,1.7476948831580106,-2.467458284491048,1.2232073402027481
4.25,-0.5400306285054917,3.169555910985015,-1.2566486082923998,-0.41550500699970677,-0.6335552124560052
4.5,-0.9517519984209292,-0.8857730341609036,0.6679963060351253,0.4210737733031212,0.07602866933839457
4.75,-0.15356331965189082,-0.47869009324874884,-0.046681177279349194,-0.47343297430970205,0.1763803682850911
5,0.3246313862097076,-1.651549528714148,-0.7341728112531991,-0.6977467702736297,0.7784557748490317
5.25,2.265495984930166,-1.6176182833771715,0.19537430810110573,1.4171599893044489,0.6594381459867963
5.5,1.8937524430503783,-0.8754958437897657,1.9312854234215564,-1.6423218544653926,0.06082588268162707
5.75,-2.0082263658601236,-0.7607175474098444,0.33348747113795524,0.38679982695371434,0.4426953726292956
6,0.5232982243663303,0.3603915945090374,-0.7860372400627628,0.5444544781370612,0.25014137284615745
6.25,-0.6688497211791133,2.636036793037597,-2.771140467331794,-0.558747970576218,0.1098015150594588
6.5,0.7033457893091323,0.40444872559966677,-1.0838888350053104,1.7576622371698851,0.4241927722612346
6.75,0.1652478215878744,0.9568450386760684,0.6211362105644456,0.4869315343137775,1.7119069866474939
7,0.6091388581547732,-1.1079849148901626,0.18890214663949928,0.9918450886615027,0.8710744958702485
7.25,0.315518505709426,0.09776186794187221,2.3834855989697727,0.8220453454115273,0.9207770910007985
7.5,-0.16542039351261742,0.5019231034278269,0.1390209219207878,-1.1298288160030143,0.2806289634940713
7.75,-0.20978543721333198,0.5904422556658491,1.106493444147531,0.5316663007364413,-0.596222960913758
8,0.008565466539372001,-0.1951225729579843,0.2513245311170069,0.4089030442872192,-0.12323238666243273
8.25,0.14113552746769842,-0.49267591042518566,1.3440527624281484,0.05632386028166443,0.9162627767551771
8.5,-0.5824173898433599,0.8516855484229604,0.09181066239718982,-0.13019723967792124,0.586617672019203
8.75,-0.8543417031846687,0.14590170957192433,-1.8698580708643995,1.3054802494015505,0.5196993016798817
9,0.4210276321950076,-2.348810481960082,-0.15832881566294335,-0.27161784186855675,-0.30078193657605806
9.25,0.34254106775081106,1.042835214155153,-0.5051323361516016,0.6683947407347145,-0.9861761654661034
9.5,0.34485166236079096,-1.2037217328430971,0.006562057579394825,-0.174970294148,-0.7576899998115643
9.75,0.9825962806224267,0.5755293824959358,-0.4066696171840383,0.26891088539911306,0.05815789600795205
10,-0.5967404236161419,-0.24254095921517324,0.6162267641936483,-0.8701283418728392,-2.4276574082663096
10.25,-0.6044270503001656,0.40731420295703025,0.8846343749255844,-1.0259162444172634,0.8076183535809012
10.5,-1.443197667420777,-0.9320509388525662,0.7927945568816969,-0.5355601815922587,-0.04061580141063479
10.75,-1.6005407559253053,-0.047553077236631,-1.0312421530996119,-1.5443165595735209,0.04217234066821301
11,0.7836001311818371,0.3658308911912529,-1.053050064384345,-0.3937518710517367,1.07520778357414
11.25,0.028343998640839908,-0.9174961897126643,-1.04229817203629,-1.2360597569500946,0.20045038599192075
11.5,-1.09190431395753,0.31113128782515964,1.073362740040757,0.18537316124189773,-0.8429543808815704
11.75,0.005032785389434235,-0.06053412953894114,2.2329427488866633,1.2301955255687025,-0.7331573062862246
12,-0.7243708466836749,-0.5945712818745671,-0.38839831751849246,0.08848237878249895,-1.2399486929297177
12.25,-0.33399448276853794,-0.4813453939817966,1.6024298277972104,0.6121028306071753,-0.28183968907985524
12.5,-0.26332724464938484,0.3973704722450137,-0.21137209443393423,0.6303054014197764,1.264884716827301
12.75,-0.607357827634547,-0.39317081311984053,0.24380236754676046,0.04824992985154557,-0.44683068231667944
13,0.5551965449205025,-1.066417017352019,-0.22187323938715803,-0.15585119816439919,-0.225012713989102
13.25,1.3122405793647152,-0.4460722410694071,-0.7588429503398911,0.7861012762199816,-0.6081293947379683
13.5,-0.5908838385357743,-0.38032010538670624,0.16596999622365735,0.5967210285494813,-1.2811568757175702
13.75,0.5628572293366901,0.9150590369747933,0.585677251894788,-0.8841519505247711,1.3776499822758375
14,0.2878432565840733,1.546287323427554,0.3223429020709361,1.6900310999340007,-1.2866435864582364
14.25,0.3551373029422427,-0.6712500410648093,0.3846013494572446,-1.0154403133067382,-1.7848673296426425
