t,name,resid
0,Transient 1,0.4544457700341156
0,Transient 2,2.0459170450081445
0,Transient 3,0.4667960312338624
0,Transient 4,-1.2548228617945578
0,Transient 5,-0.502296812420776
0.25,Transient 1,-0.7182868281326859
0.25,Transient 2,0.3502062573386646
0.25,Transient 3,-1.8374952568851672
0.25,Transient 4,0.485778081625201
0.25,Transient 5,-0.32578873351289195
0.5,Transient 1,-0.6841022673454922
0.5,Transient 2,-1.0883186777553673
0.5,Transient 3,1.1286923069580714
0.5,Transient 4,0.9597667945229016
0.5,Transient 5,-0.4979835651327059
0.75,Transient 1,0.18782845965345615
0.75,Transient 2,-0.4467617246641145
0.75,Transient 3,1.278822197231768
0.75,Transient 4,0.41928625043475737
0.75,Transient 5,0.8396426652649424
1,Transient 1,-1.0789469761504569
1,Transient 2,-1.3723060314124151
1,Transient 3,-0.6841224322312864
1,Transient 4,0.24529313733498556
1,Transient 5,-0.4466564518239038
1.25,Transient 1,-1.4531696346820207
1.25,Transient 2,-1.524990071893886
1.25,Transient 3,1.16430257434218
1.25,Transient 4,0.3626634862181981
1.25,Transient 5,1.3814556799049291
1.5,Transient 1,-0.6475770571311606
1.5,Transient 2,0.017082816662287982
1.5,Transient 3,0.4073492373044884
1.5,Transient 4,0.028741464586586492
1.5,Transient 5,-0.028115878397215847
1.75,Transient 1,1.2254048861130025
1.75,Transient 2,0.23132343892611765
1.75,Transient 3,-0.27961552441682375
1.75,Transient 4,0.1742292822208146
1.75,Transient 5,-0.9257945175816494
2,Transient 1,-0.9849198310495295
2,Transient 2,0.51019399964152
2,Transient 3,0.9503071576708654
2,Transient 4,0.2069040075129778
2,Transient 5,-0.09929506514749392
2.25,Transient 1,0.9907780166272494
2.25,Transient 2,-1.255079387967165
2.25,Transient 3,-0.49816192083404276
2.25,Transient 4,-0.18500639227090396
2.25,Transient 5,1.7817818462815034
2.5,Transient 1,-1.3433249898463777
2.5,Transient 2,-1.1092840206004688
2.5,Transient 3,-0.82328969060083
2.5,Transient 4,-0.9388504778504904
2.5,Transient 5,-0.3125527367977286
2.75,Transient 1,-0.002714824756484693
2.75,Transient 2,0.43558173745994677
2.75,Transient 3,-0.5477873101894388
2.75,Transient 4,-1.3483122468039357
2.75,Transient 5,-0.5681180967225108
3,Transient 1,1.6150892765285745
3,Transient 2,1.6573129997670943
3,Transient 3,-2.9943256372619382
3,Transient 4,-0.4756803315642599
3,Transient 5,1.2178307233323797
3.25,Transient 1,0.17018035397357234
3.25,Transient 2,-0.9284843793941148
3.25,Transient 3,0.8086110051391019
3.25,Transient 4,0.061044876902382375
3.25,Transient 5,2.012062888919283
3.5,Transient 1,-0.7255019615115702
3.5,Transient 2,-1.4866244726238356
3.5,Transient 3,0.7217109962386404
3.5,Transient 4,0.22345136447710195
3.5,Transient 5,-0.38523020977218425
3.75,Transient 1,1.1513999673493263
3.75,Transient 2,-0.5144011308148556
3.75,Transient 3,0.6703647290579046
3.75,Transient 4,-1.3103262407494924
3.75,Transient 5,-0.02782737787234078
4,Transient 1,-1.1152697745418438
4,Transient 2,0.3390682978146711
4,Transient 3,1.4778174737021734
4,Transient 4,-0.3492552453758818
4,Transient 5,-0.3349136449319647
4.25,Transient 1,-0.22799359351516527
4.25,Transient 2,0.6876736750777206
4.25,Transient 3,0.24181714359634388
4.25,Transient 4,-0.30453495163004685
4.25,Transient 5,-1.7366228923905815
4.5,Transient 1,-0.8856739107706062
4.5,Transient 2,1.3249262740635224
4.5,Transient 3,1.453403928246823
4.5,Transient 4,0.11161075951420317
4.5,Transient 5,-1.1971470443012595
4.75,Transient 1,-0.799806408999285
4.75,Transient 2,-0.8852650514380548
4.75,Transient 3,-1.9705225362634817
4.75,Transient 4,-0.11842235619372872
4.75,Transient 5,-1.2221530923916357
5,Transient 1,0.05997206270181432
5,Transient 2,0.5392461001205379
5,Transient 3,0.43371588383224835
5,Transient 4,1.3610590549862627
5,Transient 5,0.6175010102924644
5.25,Transient 1,-0.6714870103156371
5.25,Transient 2,-0.10664255932387363
5.25,Transient 3,-0.5309779020429855
5.25,Transient 4,-0.4871009091096448
5.25,Transient 5,0.7033395492067823
5.5,Transient 1,0.8481343733413936
5.5,Transient 2,-0.07840187905429183
5.5,Transient 3,2.4383977828350933
5.5,Transient 4,0.3072018030978165
5.5,Transient 5,0.2555315079916055
5.75,Transient 1,0.21954558677024444
5.75,Transient 2,0.9808649470296137
5.75,Transient 3,-0.9328103307405072
5.75,Transient 4,0.5195957575521765
5.75,Transient 5,1.8702380932379516
6,Transient 1,-0
6,Transient 2,0.3816623349538885
6,Transient 3,0.6177439564140389
6,Transient 4,-1.551200574049888
6,Transient 5,0.266240930575782
6.25,Transient 1,0.28353383362740886
6.25,Transient 2,-0.9773450514334903
6.25,Transient 3,-0.17511510559712162
6.25,Transient 4,-0.8616307662023825
6.25,Transient 5,0.6461001979193313
6.5,Transient 1,-0
6.5,Transient 2,0.11617458089436533
6.5,Transient 3,0.45684974378806764
6.5,Transient 4,1.5019193999943319
6.5,Transient 5,-0.7775451647789544
6.75,Transient 1,1.0102643974874614
6.75,Transient 2,0.23726890356108546
6.75,Transient 3,-0.3366913472972457
6.75,Transient 4,-0.22166371192555226
6.75,Transient 5,0.09584693046457028
7,Transient 1,0.3435217091874212
7,Transient 2,0.028288215275239403
7,Transient 3,-1.031588204960915
7,Transient 4,1.0845996112507488
7,Transient 5,-0.2110332909594535
7.25,Transient 1,1.0430169746559133
7.25,Transient 2,1.026352345158126
7.25,Transient 3,0.165886088614954
7.25,Transient 4,-0.1280761469009102
7.25,Transient 5,0.27385111678834073
7.5,Transient 1,-0
7.5,Transient 2,1.1042854106644555
7.5,Transient 3,-0.7257329771470852
7.5,Transient 4,0.9637319668382157
7.5,Transient 5,1.1863406818583002
7.75,Transient 1,-0.44276625945110826
7.75,Transient 2,0.2536550582520114
7.75,Transient 3,-1.6145593177947217
7.75,Transient 4,-1.075675463629368
7.75,Transient 5,0.3211661417354571
8,Transient 1,0.38825093713194586
8,Transient 2,-0.7097618296426742
8,Transient 3,-0.17153686325249418
8,Transient 4,1.0798958473403562
8,Transient 5,-1.0351495598677636
8.25,Transient 1,-0.42768011180389626
8.25,Transient 2,-1.0335773712119736
8.25,Transient 3,-0.5080920866276615
8.25,Transient 4,-1.1834975617611447
8.25,Transient 5,0.4007191191853729
8.5,Transient 1,0.40327437585196574
8.5,Transient 2,1.0336499876518124
8.5,Transient 3,0.21917399344832153
8.5,Transient 4,0.2738685468271569
8.5,Transient 5,-1.4451763038515564
8.75,Transient 1,-0
8.75,Transient 2,-0.5787900010255588
8.75,Transient 3,0.598006127370304
8.75,Transient 4,1.1542765505582047
8.75,Transient 5,-0.7383413788373249
9,Transient 1,0.41567627502786136
9,Transient 2,-1.7338406137894957
9,Transient 3,0.16681454879991958
9,Transient 4,-0.6197227098529984
9,Transient 5,-1.147533145946968
9.25,Transient 1,1.1122361275213903
9.25,Transient 2,-0.1497957416131143
9.25,Transient 3,-0.04459819747291636
9.25,Transient 4,-2.139794878657274
9.25,Transient 5,-0.4898828174963594
9.5,Transient 1,1.1178040680936139
9.5,Transient 2,1.1902758308814383
9.5,Transient 3,1.2352230323985007
9.5,Transient 4,0.8048007692995971
9.5,Transient 5,0.8266327117025972
9.75,Transient 1,2.297116274803783
9.75,Transient 2,0.5917147095303453
9.75,Transient 3,-1.3186567478243603
9.75,Transient 4,-0.2305272992772339
9.75,Transient 5,-0.8427977003734396
10,Transient 1,-0.39215443113670073
10,Transient 2,1.5596338203540019
10,Transient 3,-1.1272593669509685
10,Transient 4,0.49542476820308834
10,Transient 5,0.45961099951884704
10.25,Transient 1,-0
10.25,Transient 2,-0.7648207227708768
10.25,Transient 3,0.5684173693948641
10.25,Transient 4,-0.29544695113938535
10.25,Transient 5,0.3359787453741147
10.5,Transient 1,-0.3841291634109284
10.5,Transient 2,0.3492157379838956
10.5,Transient 3,0.6856629203789694
10.5,Transient 4,1.1387137822738582
10.5,Transient 5,-2.3202961210623747
10.75,Transient 1,0.4493141919247898
10.75,Transient 2,-0.7110990003735097
10.75,Transient 3,-1.6888270447360023
10.75,Transient 4,1.2153492555874936
10.75,Transient 5,1.0720825702157029
11,Transient 1,-0
11,Transient 2,-0.6851754788903428
11,Transient 3,0.40218289236571364
11,Transient 4,-1.6136138834859477
11,Transient 5,0.3009043843850795
11.25,Transient 1,-0
11.25,Transient 2,-0.6596357681296834
11.25,Transient 3,0.27230644479132216
11.25,Transient 4,0.9454862226429258
11.25,Transient 5,-0.21910010700747098
11.5,Transient 1,-0.36934328112141734
11.5,Transient 2,-0.2530448617531518
11.5,Transient 3,-0.7044090366105953
11.5,Transient 4,1.0927618933826826
11.5,Transient 5,-0.43945529867506117
11.75,Transient 1,-0.3657946886430171
11.75,Transient 2,-0.22757719787898328
11.75,Transient 3,0.2668825684616578
11.75,Transient 4,-0.5620053321535173
11.75,Transient 5,0.2325117176435585
12,Transient 1,-0.3623048457464053
12,Transient 2,-1.8872033136054414
12,Transient 3,-0.5609647454424045
12,Transient 4,1.0837896216905258
12,Transient 5,0.003802826881064029
12.25,Transient 1,0.47340523521730554
12.25,Transient 2,0.8757901633434553
12.25,Transient 3,-1.010590435966899
12.25,Transient 4,-0.06311004446055445
12.25,Transient 5,-0.07279934343618472
12.5,Transient 1,0.47721025262778444
12.5,Transient 2,1.2286966552714125
12.5,Transient 3,-0.03353146236892341
12.5,Transient 4,-0.7974349688464671
12.5,Transient 5,-0.2231016091221341
12.75,Transient 1,-0
12.75,Transient 2,-0.5125308792625108
12.75,Transient 3,0.4249204104601283
12.75,Transient 4,0.6137690481663202
12.75,Transient 5,0.07193393565009316
13,Transient 1,-0.34880401279111933
13,Transient 2,1.2816936315958964
13,Transient 3,-0.6050788063466035
13,Transient 4,1.8216283397702313
13,Transient 5,1.780114372898526
13.25,Transient 1,-0.3455103484079826
13.25,Transient 2,-1.3072289855905115
13.25,Transient 3,-1.313813520627491
13.25,Transient 4,-1.096733712570201
13.25,Transient 5,-1.3627606342744132
13.5,Transient 1,0.4920796559980553
13.5,Transient 2,0.31276243549801075
13.5,Transient 3,0.826851412776375
13.5,Transient 4,-0.43274953521687465
13.5,Transient 5,-0.4984453963828973
13.75,Transient 1,0.4957082326853516
13.75,Transient 2,-0.03146874817499924
13.75,Transient 3,1.3370049658372563
13.75,Transient 4,-1.4414212314707104
13.75,Transient 5,-1.1139263283127778
14,Transient 1,1.1967968013519925
14,Transient 2,-1.7144663191735983
14,Transient 3,-1.4742055474961229
14,Transient 4,-0.333182934001046
14,Transient 5,-0.7774452765766975
14.25,Transient 1,-0
14.25,Transient 2,0.7403998568649158
14.25,Transient 3,-1.674804547438981
14.25,Transient 4,-0.16701709808401166
14.25,Transient 5,-0.5950792396724804
14.5,Transient 1,-0
14.5,Transient 2,-0.34890644584556385
14.5,Transient 3,-0.07520417250862091
14.5,Transient 4,-0.574536189614645
14.5,Transient 5,-1.1028198283935178
14.75,Transient 1,-0.32641414502198174
14.75,Transient 2,0.06309079906827143
14.75,Transient 3,0.1464212317937031
14.75,Transient 4,1.2386843146860262
14.75,Transient 5,-1.2212103951044528
15,Transient 1,0.5133404434778175
15,Transient 2,0.08644563254101828
15,Transient 3,-0.7085624647401494
15,Transient 4,0.4214148363450839
15,Transient 5,0.6629592905312472
15.25,Transient 1,-0
15.25,Transient 2,-1.133418105361003
15.25,Transient 3,1.4675838393951273
15.25,Transient 4,-0.8436814479653804
15.25,Transient 5,0.24783002721949524
15.5,Transient 1,-0.3172438223501665
15.5,Transient 2,-0.6711448544946197
15.5,Transient 3,-0.32984242783346546
15.5,Transient 4,-0.7404820612510233
15.5,Transient 5,-0.026548979080846122
15.75,Transient 1,-0.31423971462385675
15.75,Transient 2,-0.6493308428515112
15.75,Transient 3,-0.3539077199053742
15.75,Transient 4,0.6733002199902784
15.75,Transient 5,0.46775182485446176
16,Transient 1,-0.31126217925754807
16,Transient 2,0.5523742358593204
16,Transient 3,0.10722310535107493
16,Transient 4,-0.20753630775598392
16,Transient 5,-0.7296899348063874
16.25,Transient 1,-0.30831135913549346
16.25,Transient 2,0.5757273140410912
16.25,Transient 3,0.5065555196655844
16.25,Transient 4,0.9050483484717361
16.25,Transient 5,-0.9959447538090427
16.5,Transient 1,-0.3053875566179729
16.5,Transient 2,-0.5845047655863873
16.5,Transient 3,-2.137777453586285
16.5,Transient 4,-0.9711581546780853
16.5,Transient 5,1.4775863990350986
16.75,Transient 1,-0
16.75,Transient 2,0.6221049006190977
16.75,Transient 3,-0.9062866522613635
16.75,Transient 4,-0.11610605142636986
16.75,Transient 5,0.10318228351881539
17,Transient 1,0.5400094837307007
17,Transient 2,0.6451389895446427
17,Transient 3,-0.2527993403063513
17,Transient 4,-0.5212718570501756
17,Transient 5,-0.30585132152858685
17.25,Transient 1,0.5432146742433052
17.25,Transient 2,-0.9665082101936464
17.25,Transient 3,1.0095712756526023
17.25,Transient 4,-0.08895659966440872
17.25,Transient 5,-1.004209706450303
17.5,Transient 1,0.5463931783345121
17.5,Transient 2,-0.08139506604788994
17.5,Transient 3,-0.008907485541805898
17.5,Transient 4,1.1670579148388698
17.5,Transient 5,1.1121366469493854
17.75,Transient 1,-0.29114569806497753
17.75,Transient 2,-0.925774897125558
17.75,Transient 3,-0.8688224053255728
17.75,Transient 4,0.1251685353899568
17.75,Transient 5,0.9734613307244759
18,Transient 1,1.2546818433264946
18,Transient 2,-0.9055599823942933
18,Transient 3,-0.9111846961404069
18,Transient 4,-0.3357335494315811
18,Transient 5,0.5333052485569282
18.25,Transient 1,-0.2856177947120385
18.25,Transient 2,-1.9133053299683858
18.25,Transient 3,-0.12196717796017933
18.25,Transient 4,0.13699960442729195
18.25,Transient 5,-0.3064082576332405
18.5,Transient 1,1.2613753381527901
18.5,Transient 2,-0.4160932656924927
18.5,Transient 3,-0.6128950721793186
18.5,Transient 4,-0.9619769071118407
18.5,Transient 5,1.2319687588552164
18.75,Transient 1,-0
18.75,Transient 2,0.025723596934245464
18.75,Transient 3,-0.9191407844279453
18.75,Transient 4,1.2435936102340628
18.75,Transient 5,0.6372330458519284
19,Transient 1,-0.27750990279039656
19,Transient 2,0.04685489629404276
19,Transient 3,-0.8373484456620562
19,Transient 4,-0.8524143131344601
19,Transient 5,-0.18072041103171096
19.25,Transient 1,1.271191822828104
19.25,Transient 2,-0.35455128449651924
19.25,Transient 3,0.4108556605398168
19.25,Transient 4,0.04201210641010092
19.25,Transient 5,0.9925431662866062
19.5,Transient 1,0.5708426180109953
19.5,Transient 2,-0.334236726219709
19.5,Transient 3,-1.7429074220618117
19.5,Transient 4,0.9288936844646872
19.5,Transient 5,-0.9257610624395811
19.75,Transient 1,0.5737790313663855
19.75,Transient 2,0.5102244985055647
19.75,Transient 3,-0.07106743133054491
19.75,Transient 4,1.0763171072160118
19.75,Transient 5,1.059548183472575
20,Transient 1,-0
20,Transient 2,0.9136367452681096
20,Transient 3,1.1738354749869662
20,Transient 4,-0.14539654575156738
20,Transient 5,0.38753171959608573
20.25,Transient 1,-0
20.25,Transient 2,0.5527308489435239
20.25,Transient 3,0.7412567980839614
20.25,Transient 4,1.072619533280269
20.25,Transient 5,1.1327973676833794
20.5,Transient 1,-0
20.5,Transient 2,-1.2022144556870857
20.5,Transient 3,-0.22974017815345193
20.5,Transient 4,0.7944598548611469
20.5,Transient 5,1.9340962060360563
20.75,Transient 1,0.5852776343254031
20.75,Transient 2,0.5948510504140845
20.75,Transient 3,-0.622328434979573
20.75,Transient 4,-0.9639974568183821
20.75,Transient 5,0.45695718222760706
21,Transient 1,-0
21,Transient 2,0.6157607415452004
21,Transient 3,0.9157203434618615
21,Transient 4,0.8571919518091972
21,Transient 5,0.44637649101338694
21.25,Transient 1,1.2961576529150867
21.25,Transient 2,-1.1472787164970262
21.25,Transient 3,0.132329571310461
21.25,Transient 4,-1.6334719965107012
21.25,Transient 5,0.17798554735687172
21.5,Transient 1,-0
21.5,Transient 2,-1.129148965455676
21.5,Transient 3,0.1400649206081963
21.5,Transient 4,0.32594847240367
21.5,Transient 5,-0.2834001521839265
21.75,Transient 1,1.3021284551660253
21.75,Transient 2,-0.1556711684743031
21.75,Transient 3,-0.1244392356294333
21.75,Transient 4,-1.2533474999540986
21.75,Transient 5,-1.7126952633070285
22,Transient 1,-0.247164242393608
22,Transient 2,-1.6478650979640317
22,Transient 3,1.9474633598949271
22,Transient 4,-1.2160730784914346
22,Transient 5,-0.19227137946920655
22.25,Transient 1,-0.24478234703851418
22.25,Transient 2,-1.0752929860811764
22.25,Transient 3,-0.9489422820333849
22.25,Transient 4,0.019907385753357678
22.25,Transient 5,0.20951376337424252
22.5,Transient 1,-0
22.5,Transient 2,0.33250528154130826
22.5,Transient 3,-0.5321269044843319
22.5,Transient 4,-0.7387312637755646
22.5,Transient 5,-1.5440618960574455
22.75,Transient 1,-0.24007872581317166
22.75,Transient 2,-1.5972173754603884
22.75,Transient 3,-0.39456062716925155
22.75,Transient 4,-1.0109913431211004
22.75,Transient 5,0.09702782382761312
23,Transient 1,-0.23775717465322252
23,Transient 2,-1.5805123711220956
23,Transient 3,-0.6078811750423389
23,Transient 4,-0.5991067980145074
23,Transient 5,0.4880172007626306
23.25,Transient 1,-0
23.25,Transient 2,0.391292428209444
23.25,Transient 3,0.6416007869475151
23.25,Transient 4,-0.11072342739493131
23.25,Transient 5,-0.5888095847160711
23.5,Transient 1,-0
23.5,Transient 2,-0.022018454421811735
23.5,Transient 3,1.5296182425948919
23.5,Transient 4,0.6672301236655422
23.5,Transient 5,-0.9298777157519673
23.75,Transient 1,1.9517992963626247
23.75,Transient 2,-1.530905045757078
23.75,Transient 3,-0.4134584081493955
23.75,Transient 4,-0.08107531422996733
23.75,Transient 5,1.5985589786119234
24,Transient 1,1.327719713250572
24,Transient 2,-0.4487130785354675
24,Transient 3,1.2593147654431478
24,Transient 4,-1.2296247872833754
24,Transient 5,-0.20218080492793272
24.25,Transient 1,1.3304397755004949
24.25,Transient 2,1.269792580062831
24.25,Transient 3,1.188905039015238
24.25,Transient 4,-1.1110827812589736
24.25,Transient 5,-0.5888413414473165
24.5,Transient 1,-0
24.5,Transient 2,0.4874356246761825
24.5,Transient 3,-0.659018174659973
24.5,Transient 4,0.04443946586239982
24.5,Transient 5,0.9208772294842155
24.75,Transient 1,0.6273742493547346
24.75,Transient 2,0.5063882716219927
24.75,Transient 3,2.6237602356482195
24.75,Transient 4,0.867972815701572
24.75,Transient 5,-0.9196423082412309
25,Transient 1,-0.2199233987000358
25,Transient 2,-0.3776944181118701
25,Transient 3,0.25479626754072177
25,Transient 4,0.1308092545403573
25,Transient 5,0.9371277313606825
25.25,Transient 1,-0
25.25,Transient 2,-0.3601546588577011
25.25,Transient 3,1.0281434487281527
25.25,Transient 4,0.78720661523352
25.25,Transient 5,-0.5773723660206169
25.5,Transient 1,-0.21567083759534053
25.5,Transient 2,-0.34270297192959814
25.5,Transient 3,0.1582069283837243
25.5,Transient 4,0.365062832872373
25.5,Transient 5,0.4470403537650971
25.75,Transient 1,0.6369743690477415
25.75,Transient 2,-0.32534098056339805
25.75,Transient 3,0.28917867667017433
25.75,Transient 4,0.9347474812627651
25.75,Transient 5,0.7322873907329255
26,Transient 1,-0.21149099627389695
26,Transient 2,0.5998045140514051
26,Transient 3,0.4923964158676043
26,Transient 4,0.16413849592349553
26,Transient 5,-0.7234554438061432
26.25,Transient 1,-0.20942852347772453
26.25,Transient 2,0.1790141063836483
26.25,Transient 3,-0.5575859711035898
26.25,Transient 4,0.758109435024601
26.25,Transient 5,1.0208693569230995
26.5,Transient 1,-0.20738444353912425
26.5,Transient 2,-1.3556326728969745
26.5,Transient 3,1.1150433274925386
26.5,Transient 4,0.08215034559541536
26.5,Transient 5,1.1223350131321472
26.75,Transient 1,-0.20535882676356096
26.75,Transient 2,0.21441408468022508
26.75,Transient 3,-0.4525356572265276
26.75,Transient 4,-0.465940070334776
26.75,Transient 5,-0.19783692039025955
27,Transient 1,-0.20335174312118204
27,Transient 2,-0.7527107887793028
27,Transient 3,-1.0880175814800772
27,Transient 4,-1.4612646859971208
27,Transient 5,-0.06355847748049084
27.25,Transient 1,-0
27.25,Transient 2,-1.309577451807954
27.25,Transient 3,0.25200398661506973
27.25,Transient 4,-0.06298901501919145
27.25,Transient 5,-1.8448874017459092
27.5,Transient 1,-0.19939345338495354
27.5,Transient 2,1.1264528783396326
27.5,Transient 3,-0.9152064795003249
27.5,Transient 4,1.4682858453969472
27.5,Transient 5,0.018994901189300327
27.75,Transient 1,-0
27.75,Transient 2,-0.7046043917169712
27.75,Transient 3,1.2484715488249
27.75,Transient 4,0.9929614016530968
27.75,Transient 5,-1.4862273521715337
28,Transient 1,-0.1955101270362887
28,Transient 2,-1.9413726494596268
28,Transient 3,0.4806815140241642
28,Transient 4,-0.9257879804112198
28,Transient 5,0.7011848408473884
28.25,Transient 1,-0
28.25,Transient 2,0.76231573062228275
28.25,Transient 3,-1.889519796967568
28.25,Transient 4,0.7401360524655722
28.25,Transient 5,-1.447921094298956
28.5,Transient 1,-0.19170402242697696
28.5,Transient 2,-0.6572480351817349
28.5,Transient 3,0.7310007373086185
28.5,Transient 4,-1.0322359930771863
28.5,Transient 5,-0.5557734930400828
28.75,Transient 1,0.6637851508039811
28.75,Transient 2,0.3525334926760872
28.75,Transient 3,-0.453881630734409
28.75,Transient 4,0.9655574542525273
28.75,Transient 5,0.515965584299255
29,Transient 1,-0
29,Transient 2,-0.1074721066793352
29,Transient 3,-0.1751817777012359
29,Transient 4,-0.07973896474341907
29,Transient 5,2.262115552729962
29.25,Transient 1,-0.186120249170439
