t,Transient 1,Transient 2,Transient 3,Transient 4,Transient 5
19.75,-0.3744403300040113,-0.5464810438515131,-0.5683109810287638,1.0307133132772706,-0.30365675141176157
20,2.3921935659183995,0.1651394985144652,0.07583174590720389,-1.057566574300695,-0.39846655761090827
20.25,0.9272970447773536,1.8661813778557057,-0.7907973756636865,-0.5558610925851473,-1.6025669472220603
20.5,0.4635145718491709,0.03789766739283602,-0.38693009974621145,-0.5748309970197018,-1.0707811777647611
20.75,0.2578763728573607,-0.29955330837998634,-1.8409410535206496,-0.14958540621417793,-1.3280933490304945
21,-1.8453618945324421,1.3636760288535699,0.5997601390808397,-1.4795521170291022,0.1600005127744806
21.25,-0.6721778079613858,1.7339548024344626,0.05663500432895767,-0.21219413615892727,-0.5090765807080426
21.5,-1.2749038309918785,0.19883939224155886,-1.087156336691826,-0.990601059590489,0.19859844263691015
21.75,-0.2637627745415975,-1.102231279263215,1.1888904118525783,0.12167220398424362,1.0956144345972372
22,-0.7154559726436946,-0.11432528731237422,-0.4122954765717849,0.890671960050764,1.9058740961386365
22.25,-0.690191107209791,-0.28978323063261396,-1.4368200970509453,-0.5634621418228509,0.4823138423941942
22.5,-0.6714677011982082,1.1873222896925102,1.3367315280812166,-0.6844868139455549,1.6165627553536226
22.75,1.6186100217295858,-0.46600142242875664,1.7777709839336946,-0.7377869086684437,1.0257455860086164
23,-1.0103180596416461,1.3773006293265078,0.677226826117613,2.406619480641375,1.70821470841692
23.25,-0.655432718095647,-0.3107316272755687,0.16496894987677868,1.6231101955186074,-1.6881914071258624
23.5,0.22189093337874885,-2.757649150493087,-0.7531906346474615,0.8155494442761843,-1.7672221304181746
23.75,-0.1330317884286404,-1.6977734131020605,0.7019214175887183,-0.24078755367274315,0.9145230061465909
24,-2.081549747784653,-0.8174638479692781,0.8290298487222576,-0.1569412225656268,0.31175400137399767
24.25,1.080424079398032,0.055446353897002705,-0.7995023212687614,-0.6181293891940622,1.3685186191441707
24.5,-0.5722123940196826,-0.11389480298672795,-0.9795700215387911,-0.18160954826364956,0.5454418194179507
24.75,0.8825592905422928,0.5137516439154749,2.1932840844599704,-0.18234540469115246,-1.0519828890870313
25,-2.3591337612888594,0.5466570113942957,-0.15366893829416753,0.43731786109710924,-0.5050186215742842
25.25,-1.338184802676112,-0.6496502198125174,1.262123934101824,0.07711269071047877,-0.037778337738861086
25.5,0.7971665348536046,-0.11175342152973565,0.2370236138603704,0.35096832882408696,-0.4396526984287442
25.75,-0.023476077576875597,-0.7067772585927773,1.8308182094199248,-0.20121051333824216,0.2521820401050774
26,-2.054050961606048,0.19206640639048675,0.4470406011331522,-1.2658284145909733,-0.9391637882712888
26.25,2.334782755233398,-0.9676034956315465,0.9958858942934871,-0.005759519520556141,0.20772023437456524
26.5,0.3906943690311139,0.12108126807355427,-0.050485733519368685,-0.707766081352707,3.6814250983449317
26.75,-0.09988667355846613,-0.03927495160307031,0.5766291604893409,1.3347195624623303,2.7234996988114704
27,0.02776438047048976,-1.725451561595877,-0.6809885799749096,-0.05783050217187886,-0.2771166281299116
27.25,-1.6859302955721687,-0.08098506795111074,-0.2142829861307645,-1.0434938524928825,-1.6875990742232607
27.5,-0.6133583769305386,0.7960905021019521,0.541661600723959,-1.4433366111309929,-0.5185842636930498
27.75,-0.9679490138537938,0.5779883222051158,-0.4475519662775429,0.8804149788415264,0.5281380837724601
28,-0.38226121096067994,-0.2263034389476122,-1.1790541853126077,0.7340267837078679,-1.5605556382016887
28.25,-0.03879849562151758,0.6452016696719703,-0.3822104862181689,-0.20645306202920113,-1.6171580184714651
28.5,0.3004032943191401,0.0118246814981827,-0.21089662398926795,0.06225403944228171,-0.8631875188827465
28.75,0.41011440089219103,-0.21639984186656938,-1.3733714488926145,-0.23054850157818538,-0.9839942740584842
29,0.05363826003898244,0.5767280438397999,-0.6919745774671829,0.7518759764659166,-0.01805242350642021
29.25,0.6232275465131394,0.4772377068922545,-1.0963400460755244,-0.5346135038029315,-0.9170537731666387
29.5,-0.47692700204218147,-1.1823121806587797,0.8700124374250122,0.0889093311356297,-1.250312975342289
29.75,-0.6374142967689139,0.15544566588405903,-0.7985640329808854,-0.19536866059563548,-1.8447679385709101
30,-0.2861185671961718,-1.4284919824946083,-0.5780876038101911,-0.25091468212444307,0.8640356904572416
30.25,-0.9896337908062849,0.6343192368254871,-1.9054854821026133,-0.02418240339418263,-1.7467192925416484
30.5,1.8027536667117898,2.176039552757311,0.06819754163176865,1.0463978170648538,0.6913265567699731
30.75,0.97657564306729,-0.6922192292495466,0.5527881347644338,-0.499821280082264,-0.8900332428962683
31,1.7662248307070714,-1.7607171331695868,0.635635103351201,-0.2927341330045846,-0.8775405611952597
31.25,0.9131064301132527,1.1095588188501355,-1.1026986090637971,-2.248562842180255,-0.18228106650858183
31.5,0.7512784271457928,-1.4745514585219552,0.6018913455525798,0.5242209519506962,-1.7345606986858555
31.75,-0.2141866570185452,-0.511461346005249,0.06748783159870637,1.0631006722175256,-0.22727521453329214
32,0.9156056936965287,0.522765124650669,-0.5540370759460215,0.47993998963767953,-0.19050589723941083
32.25,0.7396950348533736,1.2058592502247563,1.9850055118194254,-0.8173764694287153,-1.6224777015404606
32.5,-1.1625208380151182,-0.26905196948410925,-0.015219601135898589,-0.7679846327569273,-1.3926429481465046
32.75,1.647832390178432,1.0277679292085236,0.12328550234665453,0.1949323350093504,-1.4275454814064963
33,1.4758997588018035,-0.8753098589053154,-0.9409808699080446,0.25668405128207966,1.9482309882874176
33.25,-1.9712212594827414,-1.2062569579696543,2.2849451257175137,-0.5181097659103556,-1.17593342178552
33.5,-0.5861060038287633,-0.32655208080816645,1.6839313464372123,-1.1460335554731904,1.924406202512506
33.75,0.9102197434589254,-0.9545403452272498,-0.4146991805735092,-0.24494244633116286,-0.14653663809421558
34,0.4245407684276857,-0.549695219631839,0.7832470961040344,-0.8070542321557562,0.0015292405571698054
34.25,0.48767484387439197,0.32240301451360737,1.2047285225353146,0.3743182956321359,-0.4788307019041873
34.5,1.104401247816486,0.6233426794880761,0.32567039151396887,-0.28896491626957993,-1.177696689161747
34.75,-0.9297609561489586,-0.322839923553154,-0.05702536009370071,-0.08368424458897511,-0.3629612318941994
35,0.37788494438305836,-0.030531623264015186,-1.4228222073193422,0.0789216981373313,-0.4253856804647321
35.25,-0.49182564411994095,-0.9360087952839808,-0.18837027026168074,-0.6762215273313147,-0.41498441360890276
35.5,-1.4780972762395033,1.78538684394457,0.21385194295574092,0.44162368372753696,-2.001413231063045
35.75,-0.3879322821427128,-0.5739339630647402,1.0886102214281463,-0.1578341765410208,-0.8957249660198143
36,2.25309703663623,-0.5019175730768245,0.5268730247801571,-0.609381463193743,0.21892455022016385
36.25,2.046589160437841,1.0779347211660688,-1.4242022563055057,0.288328527190814,-0.3062735708176853
36.5,-0.24174558822406145,-0.061609623389883135,-1.8459534699876572,-0.21063955673877688,-0.3487336734301291
36.75,-0.19529824386485312,0.8160298125452274,-2.5923840592278857,0.7507365359078308,0.4737745030630684
37,-2.0077622399011603,0.7740596369776688,-1.1506736105749007,-0.27384058216759866,-1.4865610792905604
37.25,-0.44386395569178877,0.7259682408519842,-1.0697366509296007,0.844595921789459,2.2994238508450975
37.5,-0.4018819367059658,0.5679111251703775,0.561388714077421,-0.1994331120476173,0.32216780273602386
37.75,0.6218125717138963,0.7162803687317909,1.4391105910858422,1.3643065375905359,1.3389990764292952
38,0.34716034722603845,-0.42387794705517684,0.20021613308594524,1.137129528404578,0.7206837338489923
38.25,-1.4025988606613606,-0.8408760607027393,2.1018044588406335,0.22585914412061012,0.7539805820873018
38.5,-0.5999062588505165,-0.2613774927612921,1.301105552923599,-1.1875619264468407,-1.2174718643227342
38.75,0.46550815714821125,0.2005228270176683,-0.2998048616896453,1.020003170209041,0.3204355112396535
39,-0.9035489725100936,0.5480516838809514,-0.6418493059266538,-0.22982656948605112,-1.833648697165804
39.25,1.1697061094821046,-1.8432234458866195,-0.7587379857093705,2.0863575112339108,-1.6789518332208895
39.5,-1.658690699232633,2.7027307210005462,-0.324651184998317,-0.24672362534597075,-0.5573093148316155
39.75,-0.06842355443521839,-0.20137211137564529,1.7289229691859187,0.5466192624114293,1.624544778223418
40,-1.1736317535278402,0.8142546819715886,-1.3206791890463774,0.1112033774138757,-1.6815290622122383
40.25,-1.5707830306830612,-1.2695515003134041,-2.061269641731658,0.6213275622266494,-0.0225769168501695
40.5,1.0306616391672925,1.0389436158042922,1.7654651334898583,-0.05374534292950948,-0.15228291283230228
40.75,-1.0881494165162884,1.1473480729058025,0.44851573820330687,-0.6634057853365312,1.6814825689713804
41,1.4071130907796185,0.6891032956601867,-0.5221873944493782,0.7441734097193576,0.7137996253812154
41.25,-0.25044900269820375,1.0185205497265015,1.0421062169921933,-0.3292907970945917,-0.9392657738813898
41.5,-0.223421210519384,-1.0087091406220756,0.3166797353861201,0.12815520237631142,0.3645171241626979
41.75,0.854878571048132,-0.30522093679800105,-0.5233589759632974,0.94227476420127,-1.0975880903883366
42,0.19400589018767994,-0.2130183328100142,-0.4469390123757828,0.927212056954946,-0.5840599692651777
42.25,-1.8377750627336777,-1.2372118625701802,0.3068269000808868,-0.4713139649783426,-0.741024284772192
42.5,-0.12269898772865107,0.32541061639819674,-1.9861488133794323,-0.36742763399569545,0.06644007938456267
42.75,0.26799273779026966,-0.3172435779469376,1.866994267733075,-2.6439397792241692,0.3506063730174378
43,-0.07626587914528819,-0.11163184551282065,-0.5252611590798039,-0.7243441680608931,-1.1124175143408497
43.25,-0.05390470030333167,2.430948487730769,0.7497852816194653,-1.3541315575584496,1.4735715116467076
43.5,-0.8275162841834649,-1.4792680040800925,-1.1309729621334657,-0.06507299517439401,0.7985056298910221
43.75,-1.7173810287753586,0.734110624340749,2.054822254118188,0.8407845250197994,-0.9628083797503605
44,1.404609194086399,0.9300175586471034,-0.3112827813067215,-0.008593154607578016,-0.15579394994887427
44.25,0.39972247212166945,0.762220431765892,-0.08560402817221731,-1.4629618721001487,-0.3512202806625408
44.5,1.1168033281811622,1.1960093524518225,-0.4044938275123877,0.8957776724394283,-0.9775451202002134
44.75,0.43891622608055264,-0.3442950598953544,1.4169467854469648,0.02147390078521828,-0.9820689353830407
45,-1.6312804083468175,0.10410064939654454,1.5482202136445964,-0.44771649783291434,0.8197618059714129
45.25,0.10440947746768625,0.042650839057166434,1.3266554440062968,-0.3430661069482857,0.3173583609963448
45.5,0.12198694553104687,0.7341209965304432,0.739466094788659,0.18031676544923989,1.4349292728469312
45.75,-1.5846912510834112,0.672225397975425,0.4074503388315802,0.22436709270711322,2.654305557930083
46,0.15574063106340322,1.5931127758560273,-0.5919463643802005,-1.3500437404327794,-0.1639812610848446
46.25,0.1719043151411663,0.030124258678355484,1.19038131734843,0.9969422965627219,0.10391700593811856
46.5,-0.619290257757778,-0.04241301341898756,-0.5546620862075351,-0.6209162900829234,1.1191456961323836
46.75,-1.0480056120628447,0.4005623529619163,-2.0205945465927844,-0.978953917946744,-0.29038001771569444
47,1.2967605108504965,-1.1382045294186627,-0.14380111379914248,0.841104128823384,-0.6860798550963799
47.25,0.2323429590789205,-1.0869352271584931,-0.036796168935220544,1.5901199953242109,-1.6429080358565988
47.5,-2.0255898034584527,0.040261520391250985,-0.8070153708005207,0.19176007013826768,0.07534889705403139
47.75,-1.4775868297688444,-0.4420625922015096,-0.5083375439318178,-0.6303380583856165,0.7267470158848011
48,0.6499266609325501,-1.3592912720303694,-1.3070136233998422,-1.4729145977181448,-1.291525970301488
48.25,-0.9706547434773704,0.31867085124286876,-1.722752218657601,-0.9706624285535155,1.0822150023927086
48.5,-0.09502723566228516,1.0125107958853412,0.6616843093461504,0.7085051757194757,0.4749932225641246
48.75,-0.08289271994643344,-0.6654378016608771,-1.124083818678974,1.2356819392265295,1.836686125426426
49,-0.4895071009693688,-0.07692464649340794,0.8519499978029728,0.1787448189771307,0.8937745577183227
49.25,-0.05955276336105076,0.2338935804135963,0.36079660872685265,-0.3913117732978142,2.422364082747077
49.5,-0.9149450457925707,-1.3849400058248729,-0.6505978561827146,-1.322985392613235,-0.332507842374305
49.75,-0.45654974631361295,-0.22258686270939057,0.4403060861758098,0.184048988836046,-1.0082176955572268
50,1.1111521415620935,0.3577102783599465,1.4045521079771766,1.0301266880109812,-1.4110839644530702
50.25,-0.015758887159648387,-0.28130216319099893,0.3130832509820516,-0.24238038103032306,-1.465257323532725
50.5,0.7707708003474328,-0.24363778742466535,-0.726972045566652,0.252191510509805,-0.1252933958659918
50.75,-1.3526716867275526,-1.3411115057379637,0.07319587458820648,0.3982619795591706,-1.0184058392323172
51,-0.40638640135589427,-1.898856134539309,-1.2022705669657148,1.3159207957403964,-1.1499094694258085
51.25,0.42234422570447183,1.7219151539605868,-0.596767908532741,0.661989774726861,-0.929023876540468
51.5,-0.38806898689934016,-0.5197849896019766,-0.2081134506781672,1.1768901623920407,0.1698271354339007
51.75,-0.37924679571302866,-0.3455135943729341,-0.8715290910814882,-1.2117854703607116,-0.5142768076226492
52,-0.821422829437915,-1.3196463431670062,-0.79969829382788,1.4936098298042169,0.2548682625487466
52.25,0.06013061466784966,-0.4215260549954433,0.01038786950028573,-1.6475223223123425,-0.5205211160236877
52.5,0.46819823903010666,-0.24928716417272087,0.7004141915750641,2.131255202126512,1.3263954200729922
52.75,0.07715162975099246,0.19940186612492303,-0.6992532178826255,1.073489836659274,-0.12603267164044882
53,0.8663130624161626,0.6402634071255272,0.21720954122197306,0.5988869867198802,-0.6649480572887081
53.25,0.09350028782827302,-2.5527549764243855,-0.03257198899200273,-0.6890063692640852,-0.8611130506427767
53.5,1.6001046689021814,0.2889339018541737,-0.7203516512232434,-0.7277499702002919,1.168632557377162
53.75,-0.7671982322011738,-0.3856060823591386,1.4443263747898292,0.9532670814689007,0.008095961894926201
54,-1.2515977394138402,1.2945400664467601,-0.925705392293034,-1.1703636020442127,0.764224827085702
54.25,-0.2999495843423379,-1.5106837979564305,0.536974563011136,0.28729405171307415,0.0671259856730201
54.5,-0.29296466018320494,-2.262280013802047,-0.5858494942319704,-1.5203250764143246,0.35017687211483745
54.75,-0.28611586557274976,0.006068440479488198,-1.6519440257671694,0.8359690216746959,-0.7053503179658102
55,0.5469012201808524,-0.3972416520862619,-0.47081439474928943,-0.23120771995472,-1.7585068852106345
55.25,-0.27272494250894824,-0.22824890413881593,-0.08599282547341901,0.7549241899298991,0.6325472177032663
55.5,1.6632928997647909,-1.08436673261802,0.1866313429896909,-0.8875525620842775,0.14713091757294755
55.75,-0.7143056102843106,1.3462605790202178,-0.305669172982403,-0.5095935147289516,-1.7597584903013235
56,-0.7081872059803487,1.100920693187958,0.9378930695585209,-1.1510195343058998,0.6156229344387059
56.25,-1.1959634451220738,0.2947896953527458,-0.42291250024445604,-1.0014620319669265,-0.6111144100347309
56.5,-1.740222602465525,-1.1434097880276848,-0.14953595606924183,1.23419437104832,0.8161134741736052
56.75,-0.2350476536922444,-1.8963404702923863,0.44966128981208303,0.07016815032917074,0.002549050881484799
57,-0,-1.561332959491843,0.3905097448508511,-1.6009564164564645,-0.1938295576690717
57.25,0.9901901412093193,-0.04366661291056441,-0.6765736812044074,-0.6888760145636987,-0.009910459597646859
57.5,-1.1685576575447043,1.1017368567112436,1.455591943508704,-0.769743795228495,0.1987065225690318
57.75,-1.16337680517829,-0.8863596821408397,0.6439159323361275,-0.6038601272497265,0.21495107671447583
58,-1.1583213950124644,1.4172120311765977,0.13884886729651447,2.0395180765571217,-0.5138457274886339
58.25,-2.3517926352335774,0.3267848007667043,0.295207939939092,0.9238788418441912,0.24351029924054837
58.5,0.6352686105101599,1.1861636571429799,-2.229250681629818,-0.8502747278752497,2.519283694769735
58.75,-0.6475791685162915,-1.1118835618080443,-0.06516013852161773,0.32010548111566106,-1.166555499579652
59,-0.642567486862086,1.6349412324585613,1.086302982477432,-1.3696650711320915,-0.4210304850705684
59.25,-1.1339847281235056,0.5480904758406788,1.3458104452216872,-0.34297733056107177,-0.21966285814255906
59.5,0.2526349997925386,-0.7510079159966375,0.6214138958163239,1.4116161320918346,0.8349095669286161
59.75,-0.6278887608812813,-0.1362495053645999,-0.01278605970725752,0.34567590924831765,-0.49488136108373426
60,0.2628912390122485,0.17388494660459944,0.140624017281124,1.9296679337728178,0.25005050493047254
60.25,0.6728392675091696,-0.5462373588694841,0.4060035113223567,-0.8561451767165374,-0.2552816411156639
60.5,-1.6649027002122465,0.4980539213764466,1.5496140145744615,-0.25417621863876017,-0.9878306678472506
60.75,-0.1508858601097375,-0.2124786559893776,-1.2673252426944022,0.09266918410969445,-1.3185344515620314
61,1.7993236170783846,-1.578919358159739,0.17928862233481782,0.4613559916837715,-0.30946950607784446
61.25,2.1480964755759206,0.26232471276423175,0.5569340106383638,-2.058017388363754,0.10766509700117353
61.5,-1.0938053333404192,0.7108705971632258,0.36601531899134665,0.3781248590615223,0.4980579409528036
61.75,0.29675491231693646,1.703229345543163,0.5152258687196453,0.13188408159616505,-2.019427842800726
62,-1.0855306683325399,1.7203967368468907,-0.6121345350650971,-0.27426244689841917,0.013066231040499594
62.25,-0.5829238622144329,-1.498593461864477,-0.6977671438838587,-1.361956585028045,1.6662759900420094
62.5,-1.6329833301242782,-0.0960019334947766,-0.07345569575411236,-0.7383089893915018,1.2123307818817097
62.75,-0.5746115949622251,0.5063975643147389,0.07618430046726123,1.454905428444701,0.18458514571951082
63,-0.57050226372916,0.5222876580473587,0.6847776121227795,0.7337812595978024,0.531823029863721
63.25,0.3234369101834214,-0.19845734595445033,-0.5684937634773458,-0.25246990350514936,1.0112894511126005
63.5,-1.6180554988609475,-1.422996976631317,-0.7785793920110385,0.3946064026795661,-0.30804296994135094
63.75,1.4969231018596256,0.5691406632628183,-0.031374441980908725,0.4637640168781389,-0.13680071285302986
64,0.3363049526820686,-0.9186545853841915,1.488110058363652,0.024123977590717778,-0.18086043775436947
64.25,-1.6071641639683127,0.8875883625324666,-0.44714112027647823,1.8649736512249393,-0.3742769552117358
64.5,-1.0465619622125715,-0.8895040579410415,-0.2978860503073843,-0.5613485447503358,0.036392586559337047
64.75,-0.5426214241689689,-0.41147566587893064,-0.030594447404916843,-0.851145500360426,-0.17313692972054404
65,1.1480960996772736,1.3579521716335425,1.3846335502718754,-0.25539413016421497,-0.5202219491348522
65.25,-0.5349432105366623,0.6591111809634902,1.300742285980259,-0.14183595367032062,-2.0963757542973287
65.5,-2.243986359206494,0.08462223977930704,0.17268655946564182,1.915038577117771,0.284217112027982
65.75,-1.0282275377195684,1.6815740944191502,-0.5200071815025357,0.5221252903452239,-1.0199204203923378
66,1.894562183070862,-0.8053402719302621,1.4980932101154107,2.277596568543536,-0.13505529437953037
66.25,-0.5199763206503547,0.7162384685849956,-1.3361519568043287,-0.5426554378693075,-1.5870423961013351
66.5,-1.0176025133772968,0.43743496747026756,-0.5632326373001494,-0.685909474246989,0.556712089026932
66.75,1.1774747888322747,-1.0814782811354662,-0.6605765640940469,0.3889564935835684,0.28105194388184074
67,0.7928746191667726,-0.5952750892640792,1.718536729830438,0.6776640781508492,1.2874580105490174
67.25,0.7967690039699881,-1.2156417936537656,1.6317253866128811,-0.8284596708462857,-0.0444014698803152
67.5,0.3922588552506153,-0.7252013124676964,0.8533247505524383,0.9201494268022468,-0.0792286657453029
67.75,0.8045090222515946,-1.0291261609491575,0.28832144566560386,-0.6723568398674059,-1.9294103084731866
68,-0.032635816244162924,0.9576680478526716,-1.677760090334061,-0.5338151768239628,1.86895625635386
68.25,0.8121841374385489,-0.22027259586708242,-0.1458750557174654,1.217467846166767,-0.565748837252104
68.5,1.2052364553918016,-0.9906990961324541,-0.1223768671275419,-2.0254196869767584,0.8891432973502521
