t,name,resid
0,Transient 1,-1.8846387347928493
0,Transient 2,-0.563644545168197
0,Transient 3,0.21039564514025966
0,Transient 4,0.12475599221312686
0,Transient 5,0.43630287829107206
0.25,Transient 1,0.4240499921532033
0.25,Transient 2,-0.8406608109504966
0.25,Transient 3,0.7237683765241871
0.25,Transient 4,0.240526317785555
0.25,Transient 5,0.926016153537298
0.5,Transient 1,0.29147041814837826
0.5,Transient 2,1.4676049350887432
0.5,Transient 3,-1.6947868343950556
0.5,Transient 4,-1.043754176223167
0.5,Transient 5,-1.7860438953137288
0.75,Transient 1,-1.599039651048495
0.75,Transient 2,-0.4477997796020767
0.75,Transient 3,1.0707481305371895
0.75,Transient 4,-1.7684339515719927
0.75,Transient 5,0.4637604955499328
1,Transient 1,-0.27576966939859515
1,Transient 2,0.010895338207279363
1,Transient 3,-0.4654704101861856
1,Transient 4,0.9271315969538707
1,Transient 5,-0.6033222630460958
1.25,Transient 1,0.5850199921336096
1.25,Transient 2,0.32515504671003354
1.25,Transient 3,0.705507246974456
1.25,Transient 4,0.6303402260776346
1.25,Transient 5,-0.3328767511868464
1.5,Transient 1,-0.18477573521732596
1.5,Transient 2,0.03198444602639904
1.5,Transient 3,-0.6443350437612116
1.5,Transient 4,0.9468383189801761
1.5,Transient 5,-1.1964637729716707
1.75,Transient 1,-0.2679308202901443
1.75,Transient 2,0.45151572693007275
1.75,Transient 3,-0.5238993266536028
1.75,Transient 4,-0.9262537142168464
1.75,Transient 5,0.6873644174225798
2,Transient 1,0.8784222701286291
2,Transient 2,0.5673005797795396
2,Transient 3,1.6277871842882874
2,Transient 4,-0.2503418427518559
2,Transient 5,-0.2536175011755621
2.25,Transient 1,1.9037875724340905
2.25,Transient 2,-1.2633686135322695
2.25,Transient 3,1.5090299500898656
2.25,Transient 4,0.2585635862144171
2.25,Transient 5,-2.781661693813208
2.5,Transient 1,-1.3257880140809821
2.5,Transient 2,1.017808916366416
2.5,Transient 3,-0.03751892578277582
2.5,Transient 4,0.8248206850890887
2.5,Transient 5,-0.2477774491915689
2.75,Transient 1,-0.19864028532023945
2.75,Transient 2,0.5700712153677108
2.75,Transient 3,-0.3656914002742257
2.75,Transient 4,0.7748046930328473
2.75,Transient 5,0.48503749782200295
3,Transient 1,-0.9239239407797655
3,Transient 2,-1.221425449303438
3,Transient 3,-1.2590687525928002
3,Transient 4,-1.4266857695581985
3,Transient 5,-0.10346478558832577
3.25,Transient 1,1.5392883726802922
3.25,Transient 2,1.3189732934256098
3.25,Transient 3,-0.2348167703879333
3.25,Transient 4,-0.2056303328023577
3.25,Transient 5,0.48280645031623437
3.5,Transient 1,-0.16211470763017868
3.5,Transient 2,-1.0633606609330222
3.5,Transient 3,-1.7385520432589592
