x1,x2,x3,x4,x5,x6
109.07694277301243,3,7,12560,2902,8783
109.33299193445143,0,7,12348,2944,8860
109.58904109589042,0,3,12350,2897,8784
109.84509025732942,3,5,12434,2871,8921
110.10113941876841,2,6,12365,2942,8890
110.3571885802074,0,8,12326,2836,8789
110.6132377416464,1,2,12117,2795,8802
110.8692869030854,2,3,12087,2864,8642
111.12533606452439,0,4,11789,2866,8848
111.38138522596338,1,5,12084,2810,8606
111.63743438740238,2,2,11774,2816,8818
111.89348354884137,1,6,12117,2776,8635
112.14953271028037,0,9,11646,2918,8737
112.40558187171936,1,4,11951,2780,8774
112.66163103315839,3,5,11631,2832,8566
112.91768019459738,0,4,11673,2775,8646
113.17372935603638,1,4,11647,2723,8662
113.42977851747537,2,5,11679,2764,8497
113.68582767891436,4,4,11547,2730,8477
113.94187684035336,1,8,11496,2783,8578
114.19792600179235,2,2,11445,2726,8488
114.45397516323135,1,5,11257,2784,8465
114.71002432467034,1,3,11262,2760,8339
114.96607348610934,1,3,11388,2737,8438
115.22212264754833,1,7,11005,2829,8202
115.47817180898733,3,4,11068,2659,8350
115.73422097042632,0,3,11131,2730,8261
115.99027013186532,2,1,11042,2743,8426
116.24631929330431,2,0,10875,2698,8232
116.5023684547433,1,2,11016,2656,8186
116.75841761618233,3,6,10765,2756,8387
117.01446677762132,0,5,10824,2724,8445
117.27051593906032,1,5,10766,2634,8263
117.52656510049931,1,8,10736,2682,8448
117.7826142619383,1,3,10832,2642,8107
118.0386634233773,1,2,10657,2695,8170
118.2947125848163,0,4,10517,2637,8255
118.55076174625529,0,7,10540,2682,8114
118.80681090769428,2,4,10531,2704,8239
119.06286006913328,1,4,10547,2654,8152
119.31890923057227,1,3,10451,2646,8196
119.57495839201127,0,6,10396,2656,8012
119.83100755345026,0,2,10294,2662,8123
120.08705671488926,0,3,10215,2675,8095
120.34310587632825,0,4,10168,2669,7858
120.59915503776725,1,4,10037,2631,8135
120.85520419920624,2,4,10212,2580,7922
121.11125336064526,0,3,10073,2639,7953
121.36730252208426,0,3,9943,2573,8083
121.62335168352325,0,4,9907,2639,7929
121.87940084496225,1,6,9984,2621,7982
122.13545000640124,1,2,9727,2564,7823
122.39149916784024,1,3,9775,2560,7899
122.64754832927923,2,4,10003,2525,7867
122.90359749071823,0,3,9881,2529,7761
123.15964665215722,2,4,9833,2554,7902
123.41569581359622,1,2,9731,2519,7817
123.67174497503521,1,4,9740,2589,7776
123.9277941364742,0,6,9573,2590,7791
124.1838432979132,0,4,9521,2517,7854
124.4398924593522,1,3,9486,2493,7778
124.69594162079119,0,1,9253,2419,7689
124.95199078223018,1,3,9340,2493,7765
125.20803994366918,2,5,9300,2510,7625
125.4640891051082,0,8,9333,2460,7616
125.7201382665472,0,3,9017,2502,7538
125.97618742798619,0,4,9081,2455,7552
126.23223658942518,1,3,9106,2526,7772
126.48828575086418,0,8,9036,2510,7621
126.74433491230317,0,3,9106,2518,7633
127.00038407374217,2,2,9080,2442,7636
127.25643323518116,1,3,9057,2528,7526
127.51248239662016,0,1,8893,2494,7543
127.76853155805915,0,6,8864,2542,7451
128.02458071949815,0,3,8997,2399,7553
128.28062988093714,0,4,8923,2430,7467
128.53667904237614,1,0,8723,2425,7457
128.79272820381513,0,3,8665,2440,7264
129.04877736525413,0,6,8660,2433,7325
129.30482652669312,1,1,8663,2427,7330
129.5608756881321,1,3,8544,2412,7403
129.81692484957114,1,3,8451,2333,7415
130.07297401101013,0,4,8579,2430,7477
130.32902317244913,4,5,8402,2415,7195
130.58507233388812,0,2,8424,2432,7288
130.84112149532712,0,5,8245,2393,7208
131.0971706567661,2,4,8381,2341,7286
131.3532198182051,0,3,8249,2389,7305
131.6092689796441,0,1,8137,2357,7126
131.8653181410831,2,4,8230,2392,7225
132.1213673025221,0,2,8309,2294,7103
132.37741646396108,1,0,8083,2352,7234
132.63346562540008,1,4,7954,2390,7174
132.88951478683907,0,5,7879,2413,7182
133.14556394827807,0,6,8030,2338,7192
133.40161310971706,2,7,8140,2319,7159
133.65766227115606,2,5,8002,2404,7046
133.91371143259508,0,9,7823,2304,7086
134.16976059403407,0,2,7947,2363,7016
134.42580975547307,1,2,7710,2344,7081
134.68185891691206,0,5,7779,2296,6953
134.93790807835106,0,1,7517,2330,6988
135.19395723979005,1,2,7557,2290,6895
135.45000640122905,2,4,7689,2322,6979
135.70605556266804,3,5,7584,2394,6929
135.96210472410704,1,5,7486,2282,6972
136.21815388554603,1,2,7483,2282,6929
136.47420304698502,0,1,7589,2230,6946
136.73025220842402,2,5,7468,2343,6967
136.986301369863,0,4,7308,2278,6839
137.242350531302,0,5,7534,2225,6851
137.498399692741,0,3,7271,2348,6871
137.75444885418,3,4,7387,2336,6933
138.010498015619,0,4,7179,2287,6877
138.26654717705802,1,4,7182,2214,6911
138.522596338497,0,5,7174,2194,6828
138.778645499936,2,3,7066,2234,6868
139.034694661375,2,7,7075,2178,6754
139.290743822814,0,4,7123,2188,6700
139.546792984253,1,5,7118,2165,6652
139.80284214569198,0,7,6960,2196,6844
140.05889130713098,1,8,6928,2222,6835
140.31494046856997,1,3,7022,2178,6706
140.57098963000897,1,5,6814,2106,6804
140.82703879144796,0,4,6815,2209,6661
141.08308795288696,1,1,6791,2115,6576
141.33913711432595,2,5,6948,2207,6734
141.59518627576495,1,7,6683,2160,6637
141.85123543720394,0,7,6764,2117,6564
142.10728459864293,0,7,6716,2203,6735
142.36333376008193,2,2,6627,2177,6523
142.61938292152095,1,6,6697,2063,6672
142.87543208295995,0,3,6406,2177,6498
143.13148124439894,1,5,6574,2111,6485
143.38753040583794,1,7,6530,2046,6574
143.64357956727693,2,3,6444,2128,6412
143.89962872871592,1,5,6431,2142,6596
144.15567789015492,1,4,6447,2134,6555
144.4117270515939,2,5,6318,2090,6517
144.6677762130329,1,5,6383,2148,6564
144.9238253744719,1,7,6351,2102,6240
145.1798745359109,0,2,6341,2061,6341
145.4359236973499,1,5,6177,2154,6387
145.6919728587889,0,8,6153,2165,6399
145.94802202022788,2,1,6204,2076,6498
146.20407118166688,2,7,6194,2042,6407
146.46012034310587,3,7,5985,1988,6270
146.7161695045449,1,1,6166,2136,6344
146.9722186659839,0,5,6209,2017,6357
147.22826782742288,1,5,5993,2138,6478
147.48431698886188,1,7,5924,1998,6295
147.74036615030087,0,1,5895,2009,6158
147.99641531173987,1,7,5923,2084,6283
148.25246447317886,1,5,5968,2004,6304
148.50851363461786,0,8,5992,2059,6269
148.76456279605685,0,3,5926,2023,6218
149.02061195749584,1,8,5724,2048,6251
149.27666111893484,0,3,5729,2099,6201
149.53271028037383,2,7,5767,1977,6144
149.78875944181283,3,4,5815,2035,6150
150.04480860325182,1,6,5645,1983,6111
150.30085776469082,1,2,5592,1959,6077
150.5569069261298,0,3,5570,1995,6040
150.8129560875688,2,4,5522,2035,6105
151.06900524900783,0,2,5722,2046,6123
151.32505441044682,2,3,5644,1999,6122
151.58110357188582,1,5,5444,2052,6044
151.8371527333248,0,0,5554,1944,6096
152.0932018947638,0,7,5379,2006,5874
152.3492510562028,1,9,5395,1934,6003
152.6053002176418,1,3,5278,2008,6124
152.8613493790808,1,2,5318,1955,5950
153.1173985405198,1,1,5433,1961,6022
153.37344770195878,2,1,5290,1907,6000
153.62949686339778,0,5,5151,1968,5923
153.88554602483677,1,5,5210,1994,6072
154.14159518627577,0,4,5202,1915,5922
154.39764434771476,1,3,5038,1895,5927
154.65369350915375,0,8,5102,1908,5936
154.90974267059275,1,6,5295,1945,5812
155.16579183203174,0,10,5016,1873,5914
155.42184099347077,3,11,5088,1874,5900
155.67789015490976,2,8,5039,1956,5785
155.93393931634876,0,3,5025,1873,5842
156.18998847778775,0,7,5021,1886,5728
156.44603763922674,0,3,4928,1908,5780
156.70208680066574,0,6,4979,1777,5928
156.95813596210473,1,10,4802,1907,5839
157.21418512354373,0,4,4935,1917,5833
157.47023428498272,0,4,4824,1889,5882
157.72628344642172,1,4,4830,1881,5685
157.9823326078607,2,3,4787,1902,5703
158.2383817692997,1,1,4788,1809,5818
158.4944309307387,0,5,4710,1849,5766
158.7504800921777,0,1,4783,1873,5739
159.0065292536167,0,8,4614,1885,5700
159.26257841505569,0,3,4658,1826,5648
159.51862757649468,4,7,4771,1839,5641
159.7746767379337,0,4,4535,1786,5572
160.0307258993727,2,6,4564,1802,5545
160.2867750608117,0,3,4573,1876,5482
160.5428242222507,0,7,4480,1831,5576
160.79887338368968,0,5,4598,1859,5686
161.05492254512868,0,2,4421,1888,5692
161.31097170656767,2,2,4437,1776,5434
161.56702086800667,1,6,4522,1776,5435
161.82307002944566,2,2,4386,1845,5627
162.07911919088465,0,3,4318,1785,5660
162.33516835232365,1,1,4347,1823,5500
162.59121751376264,1,2,4249,1762,5491
162.84726667520164,1,2,4355,1793,5505
163.10331583664063,1,6,4175,1858,5431
163.35936499807963,1,3,4264,1754,5445
163.61541415951862,1,3,4330,1721,5647
163.87146332095764,0,5,4235,1770,5535
164.12751248239664,0,3,4170,1718,5457
164.38356164383563,0,5,4134,1727,5464
164.63961080527463,0,1,4105,1741,5367
164.89565996671362,1,2,4053,1750,5356
165.15170912815262,3,4,4245,1750,5403
165.4077582895916,0,6,4163,1749,5253
165.6638074510306,2,1,4037,1741,5384
165.9198566124696,0,3,3942,1682,5313
